areaCode,areaName,baljuCode,baljuGubun,cnt,dogubCode,dogubGubun,notiDate
29,세종,1,민간(법인),1,2,하도급,20201016
29,세종,2,민간(개인),1,2,하도급,20201016
29,세종,3,전체,5,2,하도급,20201016
31,경기,0,공공,30,1,원도급,20201016
31,경기,1,민간(법인),62,1,원도급,20201016
31,경기,2,민간(개인),40,1,원도급,20201016
31,경기,3,전체,132,1,원도급,20201016
31,경기,0,공공,26,2,하도급,20201016
31,경기,1,민간(법인),28,2,하도급,20201016
31,경기,2,민간(개인),19,2,하도급,20201016
31,경기,3,전체,73,2,하도급,20201016
32,강원,0,공공,17,1,원도급,20201016
32,강원,1,민간(법인),6,1,원도급,20201016
32,강원,2,민간(개인),4,1,원도급,20201016
32,강원,3,전체,27,1,원도급,20201016
32,강원,0,공공,11,2,하도급,20201016
32,강원,1,민간(법인),2,2,하도급,20201016
32,강원,2,민간(개인),1,2,하도급,20201016
32,강원,3,전체,14,2,하도급,20201016
33,충북,0,공공,5,1,원도급,20201016
33,충북,1,민간(법인),6,1,원도급,20201016
33,충북,2,민간(개인),2,1,원도급,20201016
33,충북,3,전체,13,1,원도급,20201016
33,충북,0,공공,10,2,하도급,20201016
33,충북,1,민간(법인),5,2,하도급,20201016
33,충북,2,민간(개인),4,2,하도급,20201016
33,충북,3,전체,19,2,하도급,20201016
34,충남,0,공공,17,1,원도급,20201016
34,충남,1,민간(법인),10,1,원도급,20201016
34,충남,2,민간(개인),12,1,원도급,20201016
34,충남,3,전체,39,1,원도급,20201016
34,충남,0,공공,13,2,하도급,20201016
34,충남,1,민간(법인),10,2,하도급,20201016
34,충남,2,민간(개인),3,2,하도급,20201016
34,충남,3,전체,26,2,하도급,20201016
35,전북,0,공공,10,1,원도급,20201016
35,전북,1,민간(법인),11,1,원도급,20201016
35,전북,2,민간(개인),5,1,원도급,20201016
35,전북,3,전체,26,1,원도급,20201016
35,전북,0,공공,13,2,하도급,20201016
35,전북,1,민간(법인),4,2,하도급,20201016
35,전북,2,민간(개인),3,2,하도급,20201016
35,전북,3,전체,20,2,하도급,20201016
36,전남,0,공공,15,1,원도급,20201016
36,전남,1,민간(법인),15,1,원도급,20201016
36,전남,2,민간(개인),9,1,원도급,20201016
36,전남,3,전체,39,1,원도급,20201016
36,전남,0,공공,13,2,하도급,20201016
36,전남,1,민간(법인),7,2,하도급,20201016
36,전남,2,민간(개인),4,2,하도급,20201016
36,전남,3,전체,24,2,하도급,20201016
37,경북,0,공공,25,1,원도급,20201016
37,경북,1,민간(법인),7,1,원도급,20201016
37,경북,2,민간(개인),9,1,원도급,20201016
37,경북,3,전체,41,1,원도급,20201016
37,경북,0,공공,9,2,하도급,20201016
37,경북,1,민간(법인),7,2,하도급,20201016
37,경북,2,민간(개인),2,2,하도급,20201016
37,경북,3,전체,18,2,하도급,20201016
38,경남,0,공공,14,1,원도급,20201016
38,경남,1,민간(법인),5,1,원도급,20201016
38,경남,2,민간(개인),13,1,원도급,20201016
38,경남,3,전체,32,1,원도급,20201016
38,경남,0,공공,19,2,하도급,20201016
38,경남,1,민간(법인),13,2,하도급,20201016
38,경남,2,민간(개인),3,2,하도급,20201016
38,경남,3,전체,35,2,하도급,20201016
39,제주,0,공공,4,1,원도급,20201016
39,제주,1,민간(법인),3,1,원도급,20201016
39,제주,2,민간(개인),2,1,원도급,20201016
39,제주,3,전체,9,1,원도급,20201016
39,제주,0,공공,3,2,하도급,20201016
39,제주,1,민간(법인),1,2,하도급,20201016
39,제주,2,민간(개인),2,2,하도급,20201016
39,제주,3,전체,6,2,하도급,20201016
00,전체,0,공공,24,1,원도급,20201017
00,전체,1,민간(법인),8,1,원도급,20201017
00,전체,2,민간(개인),10,1,원도급,20201017
00,전체,3,전체,42,1,원도급,20201017
00,전체,0,공공,5,2,하도급,20201017
00,전체,1,민간(법인),5,2,하도급,20201017
00,전체,2,민간(개인),5,2,하도급,20201017
00,전체,3,전체,15,2,하도급,20201017
11,서울,0,공공,1,1,원도급,20201017
11,서울,1,민간(법인),3,1,원도급,20201017
11,서울,2,민간(개인),2,1,원도급,20201017
11,서울,3,전체,6,1,원도급,20201017
11,서울,0,공공,2,2,하도급,20201017
11,서울,1,민간(법인),0,2,하도급,20201017
11,서울,2,민간(개인),2,2,하도급,20201017
11,서울,3,전체,4,2,하도급,20201017
21,부산,0,공공,0,1,원도급,20201017
21,부산,1,민간(법인),1,1,원도급,20201017
21,부산,2,민간(개인),0,1,원도급,20201017
21,부산,3,전체,1,1,원도급,20201017
21,부산,0,공공,1,2,하도급,20201017
21,부산,1,민간(법인),0,2,하도급,20201017
21,부산,2,민간(개인),0,2,하도급,20201017
21,부산,3,전체,1,2,하도급,20201017
22,대구,0,공공,0,1,원도급,20201017
22,대구,1,민간(법인),2,1,원도급,20201017
22,대구,2,민간(개인),0,1,원도급,20201017
22,대구,3,전체,2,1,원도급,20201017
22,대구,0,공공,0,2,하도급,20201017
22,대구,1,민간(법인),0,2,하도급,20201017
22,대구,2,민간(개인),0,2,하도급,20201017
22,대구,3,전체,0,2,하도급,20201017
23,인천,0,공공,2,1,원도급,20201017
23,인천,1,민간(법인),0,1,원도급,20201017
23,인천,2,민간(개인),0,1,원도급,20201017
23,인천,3,전체,2,1,원도급,20201017
23,인천,0,공공,0,2,하도급,20201017
23,인천,1,민간(법인),2,2,하도급,20201017
23,인천,2,민간(개인),0,2,하도급,20201017
23,인천,3,전체,2,2,하도급,20201017
24,광주,0,공공,1,1,원도급,20201017
24,광주,1,민간(법인),0,1,원도급,20201017
24,광주,2,민간(개인),0,1,원도급,20201017
24,광주,3,전체,1,1,원도급,20201017
24,광주,0,공공,0,2,하도급,20201017
24,광주,1,민간(법인),0,2,하도급,20201017
24,광주,2,민간(개인),0,2,하도급,20201017
24,광주,3,전체,0,2,하도급,20201017
25,대전,0,공공,0,1,원도급,20201017
25,대전,1,민간(법인),1,1,원도급,20201017
25,대전,2,민간(개인),0,1,원도급,20201017
25,대전,3,전체,1,1,원도급,20201017
25,대전,0,공공,0,2,하도급,20201017
25,대전,1,민간(법인),0,2,하도급,20201017
25,대전,2,민간(개인),0,2,하도급,20201017
25,대전,3,전체,0,2,하도급,20201017
26,울산,0,공공,0,1,원도급,20201017
26,울산,1,민간(법인),0,1,원도급,20201017
26,울산,2,민간(개인),0,1,원도급,20201017
26,울산,3,전체,0,1,원도급,20201017
26,울산,0,공공,0,2,하도급,20201017
26,울산,1,민간(법인),0,2,하도급,20201017
26,울산,2,민간(개인),0,2,하도급,20201017
26,울산,3,전체,0,2,하도급,20201017
29,세종,0,공공,0,1,원도급,20201017
29,세종,1,민간(법인),0,1,원도급,20201017
29,세종,2,민간(개인),0,1,원도급,20201017
29,세종,3,전체,0,1,원도급,20201017
29,세종,0,공공,0,2,하도급,20201017
29,세종,1,민간(법인),0,2,하도급,20201017
29,세종,2,민간(개인),0,2,하도급,20201017
29,세종,3,전체,0,2,하도급,20201017
31,경기,0,공공,6,1,원도급,20201017
31,경기,1,민간(법인),1,1,원도급,20201017
31,경기,2,민간(개인),4,1,원도급,20201017
31,경기,3,전체,11,1,원도급,20201017
31,경기,0,공공,2,2,하도급,20201017
31,경기,1,민간(법인),0,2,하도급,20201017
31,경기,2,민간(개인),1,2,하도급,20201017
31,경기,3,전체,3,2,하도급,20201017
32,강원,0,공공,3,1,원도급,20201017
32,강원,1,민간(법인),0,1,원도급,20201017
32,강원,2,민간(개인),0,1,원도급,20201017
32,강원,3,전체,3,1,원도급,20201017
32,강원,0,공공,0,2,하도급,20201017
32,강원,1,민간(법인),0,2,하도급,20201017
32,강원,2,민간(개인),0,2,하도급,20201017
32,강원,3,전체,0,2,하도급,20201017
33,충북,0,공공,0,1,원도급,20201017
33,충북,1,민간(법인),0,1,원도급,20201017
33,충북,2,민간(개인),1,1,원도급,20201017
33,충북,3,전체,1,1,원도급,20201017
33,충북,0,공공,0,2,하도급,20201017
33,충북,1,민간(법인),0,2,하도급,20201017
33,충북,2,민간(개인),0,2,하도급,20201017
33,충북,3,전체,0,2,하도급,20201017
34,충남,0,공공,0,1,원도급,20201017
34,충남,1,민간(법인),0,1,원도급,20201017
34,충남,2,민간(개인),0,1,원도급,20201017
34,충남,3,전체,0,1,원도급,20201017
34,충남,0,공공,0,2,하도급,20201017
34,충남,1,민간(법인),0,2,하도급,20201017
34,충남,2,민간(개인),0,2,하도급,20201017
34,충남,3,전체,0,2,하도급,20201017
35,전북,0,공공,4,1,원도급,20201017
35,전북,1,민간(법인),0,1,원도급,20201017
35,전북,2,민간(개인),0,1,원도급,20201017
35,전북,3,전체,4,1,원도급,20201017
35,전북,0,공공,0,2,하도급,20201017
35,전북,1,민간(법인),1,2,하도급,20201017
35,전북,2,민간(개인),0,2,하도급,20201017
35,전북,3,전체,1,2,하도급,20201017
36,전남,0,공공,0,1,원도급,20201017
36,전남,1,민간(법인),0,1,원도급,20201017
36,전남,2,민간(개인),0,1,원도급,20201017
36,전남,3,전체,0,1,원도급,20201017
36,전남,0,공공,0,2,하도급,20201017
36,전남,1,민간(법인),1,2,하도급,20201017
36,전남,2,민간(개인),1,2,하도급,20201017
36,전남,3,전체,2,2,하도급,20201017
37,경북,0,공공,5,1,원도급,20201017
37,경북,1,민간(법인),0,1,원도급,20201017
37,경북,2,민간(개인),3,1,원도급,20201017
37,경북,3,전체,8,1,원도급,20201017
37,경북,0,공공,0,2,하도급,20201017
37,경북,1,민간(법인),0,2,하도급,20201017
37,경북,2,민간(개인),0,2,하도급,20201017
37,경북,3,전체,0,2,하도급,20201017
38,경남,0,공공,2,1,원도급,20201017
38,경남,1,민간(법인),0,1,원도급,20201017
38,경남,2,민간(개인),0,1,원도급,20201017
38,경남,3,전체,2,1,원도급,20201017
38,경남,0,공공,0,2,하도급,20201017
38,경남,1,민간(법인),1,2,하도급,20201017
38,경남,2,민간(개인),1,2,하도급,20201017
38,경남,3,전체,2,2,하도급,20201017
39,제주,0,공공,0,1,원도급,20201017
39,제주,1,민간(법인),0,1,원도급,20201017
39,제주,2,민간(개인),0,1,원도급,20201017
39,제주,3,전체,0,1,원도급,20201017
39,제주,0,공공,0,2,하도급,20201017
39,제주,1,민간(법인),0,2,하도급,20201017
39,제주,2,민간(개인),0,2,하도급,20201017
39,제주,3,전체,0,2,하도급,20201017
00,전체,0,공공,8,1,원도급,20201018
00,전체,1,민간(법인),2,1,원도급,20201018
00,전체,2,민간(개인),2,1,원도급,20201018
00,전체,3,전체,12,1,원도급,20201018
00,전체,0,공공,2,2,하도급,20201018
00,전체,1,민간(법인),3,2,하도급,20201018
00,전체,2,민간(개인),1,2,하도급,20201018
00,전체,3,전체,6,2,하도급,20201018
11,서울,0,공공,0,1,원도급,20201018
11,서울,1,민간(법인),0,1,원도급,20201018
11,서울,2,민간(개인),0,1,원도급,20201018
11,서울,3,전체,0,1,원도급,20201018
11,서울,0,공공,1,2,하도급,20201018
11,서울,1,민간(법인),0,2,하도급,20201018
11,서울,2,민간(개인),0,2,하도급,20201018
11,서울,3,전체,1,2,하도급,20201018
21,부산,0,공공,0,1,원도급,20201018
21,부산,1,민간(법인),0,1,원도급,20201018
21,부산,2,민간(개인),0,1,원도급,20201018
21,부산,3,전체,0,1,원도급,20201018
21,부산,0,공공,0,2,하도급,20201018
21,부산,1,민간(법인),0,2,하도급,20201018
21,부산,2,민간(개인),0,2,하도급,20201018
21,부산,3,전체,0,2,하도급,20201018
22,대구,0,공공,0,1,원도급,20201018
22,대구,1,민간(법인),0,1,원도급,20201018
22,대구,2,민간(개인),0,1,원도급,20201018
22,대구,3,전체,0,1,원도급,20201018
22,대구,0,공공,0,2,하도급,20201018
22,대구,1,민간(법인),1,2,하도급,20201018
22,대구,2,민간(개인),0,2,하도급,20201018
22,대구,3,전체,1,2,하도급,20201018
23,인천,0,공공,2,1,원도급,20201018
23,인천,1,민간(법인),0,1,원도급,20201018
23,인천,2,민간(개인),0,1,원도급,20201018
23,인천,3,전체,2,1,원도급,20201018
23,인천,0,공공,0,2,하도급,20201018
23,인천,1,민간(법인),1,2,하도급,20201018
23,인천,2,민간(개인),0,2,하도급,20201018
23,인천,3,전체,1,2,하도급,20201018
24,광주,0,공공,0,1,원도급,20201018
24,광주,1,민간(법인),0,1,원도급,20201018
24,광주,2,민간(개인),0,1,원도급,20201018
24,광주,3,전체,0,1,원도급,20201018
24,광주,0,공공,0,2,하도급,20201018
24,광주,1,민간(법인),0,2,하도급,20201018
24,광주,2,민간(개인),0,2,하도급,20201018
24,광주,3,전체,0,2,하도급,20201018
25,대전,0,공공,0,1,원도급,20201018
25,대전,1,민간(법인),0,1,원도급,20201018
25,대전,2,민간(개인),1,1,원도급,20201018
25,대전,3,전체,1,1,원도급,20201018
25,대전,0,공공,0,2,하도급,20201018
25,대전,1,민간(법인),0,2,하도급,20201018
25,대전,2,민간(개인),0,2,하도급,20201018
25,대전,3,전체,0,2,하도급,20201018
26,울산,0,공공,0,1,원도급,20201018
26,울산,1,민간(법인),0,1,원도급,20201018
26,울산,2,민간(개인),0,1,원도급,20201018
26,울산,3,전체,0,1,원도급,20201018
26,울산,0,공공,0,2,하도급,20201018
26,울산,1,민간(법인),0,2,하도급,20201018
26,울산,2,민간(개인),0,2,하도급,20201018
26,울산,3,전체,0,2,하도급,20201018
29,세종,0,공공,0,1,원도급,20201018
29,세종,1,민간(법인),0,1,원도급,20201018
29,세종,2,민간(개인),0,1,원도급,20201018
29,세종,3,전체,0,1,원도급,20201018
29,세종,0,공공,0,2,하도급,20201018
29,세종,1,민간(법인),0,2,하도급,20201018
29,세종,2,민간(개인),0,2,하도급,20201018
29,세종,3,전체,0,2,하도급,20201018
31,경기,0,공공,1,1,원도급,20201018
31,경기,1,민간(법인),2,1,원도급,20201018
31,경기,2,민간(개인),1,1,원도급,20201018
31,경기,3,전체,4,1,원도급,20201018
31,경기,0,공공,0,2,하도급,20201018
31,경기,1,민간(법인),0,2,하도급,20201018
31,경기,2,민간(개인),0,2,하도급,20201018
31,경기,3,전체,0,2,하도급,20201018
32,강원,0,공공,0,1,원도급,20201018
32,강원,1,민간(법인),0,1,원도급,20201018
32,강원,2,민간(개인),0,1,원도급,20201018
32,강원,3,전체,0,1,원도급,20201018
32,강원,0,공공,1,2,하도급,20201018
32,강원,1,민간(법인),0,2,하도급,20201018
32,강원,2,민간(개인),0,2,하도급,20201018
32,강원,3,전체,1,2,하도급,20201018
33,충북,0,공공,0,1,원도급,20201018
33,충북,1,민간(법인),0,1,원도급,20201018
33,충북,2,민간(개인),0,1,원도급,20201018
33,충북,3,전체,0,1,원도급,20201018
33,충북,0,공공,0,2,하도급,20201018
33,충북,1,민간(법인),0,2,하도급,20201018
33,충북,2,민간(개인),0,2,하도급,20201018
33,충북,3,전체,0,2,하도급,20201018
34,충남,0,공공,0,1,원도급,20201018
34,충남,1,민간(법인),0,1,원도급,20201018
34,충남,2,민간(개인),0,1,원도급,20201018
34,충남,3,전체,0,1,원도급,20201018
34,충남,0,공공,0,2,하도급,20201018
34,충남,1,민간(법인),0,2,하도급,20201018
34,충남,2,민간(개인),1,2,하도급,20201018
34,충남,3,전체,1,2,하도급,20201018
35,전북,0,공공,1,1,원도급,20201018
35,전북,1,민간(법인),0,1,원도급,20201018
35,전북,2,민간(개인),0,1,원도급,20201018
35,전북,3,전체,1,1,원도급,20201018
35,전북,0,공공,0,2,하도급,20201018
35,전북,1,민간(법인),0,2,하도급,20201018
35,전북,2,민간(개인),0,2,하도급,20201018
35,전북,3,전체,0,2,하도급,20201018
36,전남,0,공공,0,1,원도급,20201018
36,전남,1,민간(법인),0,1,원도급,20201018
36,전남,2,민간(개인),0,1,원도급,20201018
36,전남,3,전체,0,1,원도급,20201018
36,전남,0,공공,0,2,하도급,20201018
36,전남,1,민간(법인),0,2,하도급,20201018
36,전남,2,민간(개인),0,2,하도급,20201018
36,전남,3,전체,0,2,하도급,20201018
37,경북,0,공공,1,1,원도급,20201018
37,경북,1,민간(법인),0,1,원도급,20201018
37,경북,2,민간(개인),0,1,원도급,20201018
37,경북,3,전체,1,1,원도급,20201018
37,경북,0,공공,0,2,하도급,20201018
37,경북,1,민간(법인),0,2,하도급,20201018
37,경북,2,민간(개인),0,2,하도급,20201018
37,경북,3,전체,0,2,하도급,20201018
38,경남,0,공공,3,1,원도급,20201018
38,경남,1,민간(법인),0,1,원도급,20201018
38,경남,2,민간(개인),0,1,원도급,20201018
38,경남,3,전체,3,1,원도급,20201018
38,경남,0,공공,0,2,하도급,20201018
38,경남,1,민간(법인),1,2,하도급,20201018
38,경남,2,민간(개인),0,2,하도급,20201018
38,경남,3,전체,1,2,하도급,20201018
39,제주,0,공공,0,1,원도급,20201018
39,제주,1,민간(법인),0,1,원도급,20201018
39,제주,2,민간(개인),0,1,원도급,20201018
39,제주,3,전체,0,1,원도급,20201018
39,제주,0,공공,0,2,하도급,20201018
39,제주,1,민간(법인),0,2,하도급,20201018
39,제주,2,민간(개인),0,2,하도급,20201018
39,제주,3,전체,0,2,하도급,20201018
00,전체,0,공공,193,1,원도급,20201019
00,전체,1,민간(법인),190,1,원도급,20201019
00,전체,2,민간(개인),142,1,원도급,20201019
00,전체,3,전체,525,1,원도급,20201019
00,전체,0,공공,177,2,하도급,20201019
00,전체,1,민간(법인),156,2,하도급,20201019
00,전체,2,민간(개인),65,2,하도급,20201019
00,전체,3,전체,398,2,하도급,20201019
11,서울,0,공공,16,1,원도급,20201019
11,서울,1,민간(법인),37,1,원도급,20201019
11,서울,2,민간(개인),22,1,원도급,20201019
11,서울,3,전체,75,1,원도급,20201019
11,서울,0,공공,9,2,하도급,20201019
11,서울,1,민간(법인),22,2,하도급,20201019
